finance_id,month_key,product_key,retailer_key,units_sold,list_price_eur,cogs_per_unit_eur,excise_duty_per_unit_eur,gross_revenue_eur,trade_investment_eur,off_invoice_spend_eur,on_invoice_spend_eur,excise_duty_total_eur,logistics_cost_eur,net_revenue_eur,gross_margin_eur,gross_margin_pct
2746,202105,1022,109,17740,0.619,0.222,0.0,10584.31,957.78,595.03,362.74,0.0,816.27,9626.53,4879.75,46.1
2747,202105,1022,110,28612,0.62,0.316,0.0,16841.52,3538.57,2207.72,1330.85,0.0,1893.3,13302.95,2356.89,13.99
2748,202105,1024,102,5630,1.756,0.775,0.0,8572.8,711.99,383.72,328.26,0.0,217.53,7860.81,3279.44,38.25
2749,202105,1024,104,15407,1.768,0.796,0.0,22700.05,3579.58,2534.74,1044.84,0.0,1375.54,19120.47,5484.71,24.16
2750,202105,1024,105,7930,1.713,0.554,0.0,12076.93,1680.82,1287.87,392.94,0.0,455.37,10396.11,5543.93,45.91
2751,202105,1024,109,18795,1.707,0.744,0.0,28423.56,2925.26,1683.68,1241.58,0.0,1604.85,25498.3,9908.98,34.86
2752,202105,1024,110,25660,1.633,0.598,0.0,38361.88,4488.6,2621.87,1866.72,0.0,830.04,33873.28,17691.55,46.12
2753,202105,1027,100,4723,0.68,0.267,0.0066,2824.9,312.13,207.15,104.97,31.17,311.41,2481.6,907.38,32.12
2754,202105,1027,102,5098,0.642,0.329,0.0066,2824.09,280.29,195.29,85.0,33.65,310.93,2510.16,521.34,18.46
2755,202105,1027,105,3689,0.669,0.282,0.0066,2122.03,450.3,290.01,160.29,24.35,135.73,1647.38,471.82,22.23
2756,202105,1027,107,2993,0.67,0.298,0.0066,1803.86,346.72,199.03,147.69,19.75,160.75,1437.38,384.1,21.29
2757,202105,1027,108,4214,0.613,0.314,0.0066,2506.08,294.96,163.81,131.15,27.81,371.09,2183.31,487.48,19.45
2758,202105,1027,110,19647,0.642,0.211,0.0066,11058.87,1832.44,1342.53,489.91,129.67,945.44,9096.76,4002.05,36.19
2759,202105,1030,100,5019,3.592,1.289,0.03,16252.61,1813.92,1393.46,420.46,150.57,430.93,14288.12,7388.56,45.46
2760,202105,1030,101,1936,3.424,1.72,0.03,6322.32,1230.01,771.57,458.44,58.08,128.5,5034.23,1575.34,24.92
2761,202105,1030,102,3460,3.693,1.248,0.03,10549.87,2040.23,1485.59,554.65,103.8,206.29,8405.84,3881.61,36.79
2762,202105,1030,103,2522,3.616,1.393,0.03,8004.25,1547.52,1088.37,459.15,75.66,102.04,6381.07,2766.6,34.56
2763,202105,1030,105,2052,3.595,1.364,0.03,6713.56,1146.0,650.96,495.04,61.56,160.79,5506.0,2546.38,37.93
2764,202105,1030,108,4553,3.389,1.523,0.03,14351.38,1329.31,990.19,339.12,136.59,380.35,12885.48,5571.95,38.83
2765,202105,1030,109,14193,3.451,1.753,0.03,45571.92,8825.84,5655.79,3170.05,425.79,1093.96,36320.29,10343.31,22.7
2766,202105,1031,100,4626,2.783,1.024,0.0528,11389.74,2026.97,1354.81,672.16,244.25,262.2,9118.51,4118.25,36.16
2767,202105,1031,102,5242,2.799,1.31,0.0528,14105.36,2498.17,1362.21,1135.96,276.78,290.74,11330.41,4172.56,29.58
2768,202105,1031,103,2244,3.006,1.155,0.0528,6104.03,1005.59,649.04,356.55,118.48,134.17,4979.96,2253.53,36.92
2769,202105,1031,105,3478,2.925,1.238,0.0528,8320.4,877.68,592.39,285.29,183.64,120.94,7259.08,2833.91,34.06
2770,202105,1031,108,3436,3.0,1.427,0.0528,9294.66,1447.12,880.16,566.96,181.42,192.65,7666.12,2568.93,27.64
2771,202105,1031,109,14557,3.097,1.177,0.0528,38770.82,6751.68,3400.53,3351.15,768.61,675.0,31250.53,13446.78,34.68
2772,202105,1031,110,13089,3.077,1.123,0.0528,35528.04,5070.88,3058.48,2012.4,691.1,1060.88,29766.06,14007.01,39.43
2773,202105,1034,102,5691,2.873,1.034,0.04,14115.33,1176.18,879.36,296.82,227.64,368.4,12711.51,6459.82,45.76
2774,202105,1034,103,3736,2.611,0.973,0.04,9589.67,1618.61,1081.17,537.43,149.44,327.42,7821.62,3860.01,40.25
2775,202105,1034,105,4579,2.709,0.984,0.04,11718.73,2291.75,1714.13,577.62,183.16,356.66,9243.82,4380.76,37.38
2776,202105,1034,106,2219,2.685,1.356,0.04,5657.08,755.48,494.44,261.03,88.76,154.46,4812.84,1649.03,29.15
2777,202105,1034,108,5763,2.828,1.407,0.04,14586.19,2138.97,1129.86,1009.11,230.52,409.47,12216.7,3700.17,25.37
2778,202105,1034,109,9891,2.839,1.334,0.04,24757.5,4497.37,2939.52,1557.84,395.64,383.56,19864.49,6286.64,25.39
2779,202105,1034,110,17093,2.851,1.102,0.04,42009.31,4183.32,2517.66,1665.65,683.72,1408.04,37142.27,16891.5,40.21
2780,202105,1035,100,3470,2.214,0.722,0.0264,6774.65,1149.52,802.19,347.32,91.61,231.23,5533.52,2796.86,41.28
2781,202105,1035,102,2499,2.046,0.955,0.0264,4742.51,487.22,257.46,229.77,65.97,134.56,4189.31,1667.5,35.16
2782,202105,1035,103,4393,2.061,1.106,0.0264,8846.51,1061.03,699.86,361.17,115.98,138.92,7669.5,2671.42,30.2
2783,202105,1035,104,8748,2.319,0.822,0.0264,17534.95,3462.89,2201.52,1261.37,230.95,278.86,13841.12,6372.39,36.34
2784,202105,1035,105,4315,2.106,0.767,0.0264,8711.49,1652.9,1049.18,603.72,113.92,176.46,6944.67,3456.71,39.68
2785,202105,1035,107,3230,2.152,0.964,0.0264,6365.13,726.25,527.15,199.09,85.27,227.69,5553.61,2212.65,34.76
2786,202105,1035,108,2711,2.249,1.077,0.0264,5422.41,782.14,621.06,161.08,71.57,241.47,4568.7,1407.37,25.95
2787,202105,1035,110,13420,2.11,0.867,0.0264,26690.6,2749.87,2172.55,577.32,354.29,1002.91,23586.44,10947.23,41.02
2788,202105,1036,100,1864,2.015,0.999,0.03,3746.13,749.9,528.0,221.9,55.92,141.31,2940.31,937.61,25.03
2789,202105,1036,101,3174,2.171,0.885,0.03,6286.02,849.79,525.25,324.55,95.22,256.97,5341.01,2275.08,36.19
2790,202105,1036,102,3279,2.29,0.767,0.03,6127.89,1105.19,646.75,458.44,98.37,231.33,4924.33,2178.12,35.54
2791,202105,1036,103,1894,2.184,0.899,0.03,3789.16,367.56,225.05,142.51,56.82,97.6,3364.78,1564.23,41.28
2792,202105,1036,104,7457,2.266,1.025,0.03,14208.22,2640.67,1645.25,995.42,223.71,562.64,11343.84,3136.21,22.07
2793,202105,1036,106,2406,2.195,0.882,0.03,4819.11,928.82,564.15,364.67,72.18,109.75,3818.11,1585.77,32.91
2794,202105,1036,110,13087,2.038,0.887,0.03,25808.82,3242.89,2493.59,749.3,392.61,699.95,22173.32,9864.85,38.22
2795,202105,1037,101,4523,0.606,0.319,0.0066,2699.56,532.93,371.53,161.4,29.85,325.23,2136.78,367.01,13.6
2796,202105,1037,103,2631,0.633,0.214,0.0066,1475.94,249.99,151.3,98.69,17.36,125.08,1208.58,519.15,35.17
2797,202105,1037,105,2598,0.613,0.328,0.0066,1469.21,285.42,228.06,57.36,17.15,115.27,1166.65,199.1,13.55
2798,202105,1037,109,12972,0.616,0.228,0.0066,7467.9,1087.37,862.44,224.93,85.62,468.74,6294.92,2868.35,38.41
2799,202105,1037,110,11047,0.631,0.294,0.0066,6454.09,1236.25,964.56,271.69,72.91,565.94,5144.93,1334.45,20.68
2800,202105,1038,100,7563,1.401,0.649,0.0297,9813.2,1906.32,1022.18,884.14,224.62,409.03,7682.26,2363.23,24.08
2801,202105,1038,101,5024,1.431,0.498,0.0297,6498.31,721.57,513.3,208.27,149.21,328.57,5627.53,2796.43,43.03
2802,202105,1038,105,4467,1.493,0.723,0.0297,5725.71,793.18,576.12,217.06,132.67,395.89,4799.86,1176.4,20.55
2803,202105,1038,106,6607,1.494,0.688,0.0297,8305.39,976.27,635.51,340.76,196.23,385.51,7132.89,2205.04,26.55
2804,202105,1038,109,9927,1.473,0.588,0.0297,13564.09,1346.16,1025.03,321.13,294.83,795.21,11923.1,5294.57,39.03
2805,202105,1038,110,16973,1.439,0.657,0.0297,22963.81,2023.77,1098.81,924.96,504.1,863.24,20435.94,8418.59,36.66
2806,202105,1041,100,2707,3.563,1.171,0.1188,8786.34,1385.1,831.17,553.93,321.59,126.95,7079.65,3782.75,43.05
2807,202105,1041,102,4807,3.509,1.229,0.1188,15396.59,2529.5,1722.43,807.07,571.07,272.57,12296.02,6113.92,39.71
2808,202105,1041,103,4664,3.607,1.378,0.1188,15117.93,3124.12,1753.46,1370.66,554.08,323.59,11439.73,4688.05,31.01
2809,202105,1041,105,2729,3.41,1.145,0.1188,8571.3,918.79,689.8,228.99,324.21,98.66,7328.3,4103.85,47.88
2810,202105,1041,109,13352,3.545,1.664,0.1188,41893.01,7110.41,3868.88,3241.53,1586.22,457.86,33196.39,10515.37,25.1
2811,202105,1041,110,10624,3.434,1.521,0.1188,33989.31,2955.01,1911.36,1043.65,1262.13,635.97,29772.17,12972.11,38.17
2812,202105,1043,100,5509,2.994,1.239,0.0135,14034.15,2950.38,2214.75,735.63,74.37,407.35,11009.4,3779.06,26.93
2813,202105,1043,102,5053,2.691,1.048,0.0135,13116.63,2233.17,1376.79,856.39,68.22,307.1,10815.24,5211.37,39.73
2814,202105,1043,103,6304,3.017,1.043,0.0135,15479.06,2663.66,1336.42,1327.24,85.1,260.46,12730.29,5895.87,38.09
2815,202105,1043,105,1891,2.762,0.988,0.0135,4890.55,761.0,395.89,365.12,25.53,155.43,4104.02,2079.83,42.53
2816,202105,1043,108,2583,2.952,1.366,0.0135,6584.37,650.59,353.48,297.11,34.87,95.42,5898.91,2274.33,34.54
2817,202105,1043,110,21674,2.964,1.03,0.0135,55857.02,9568.83,7611.72,1957.12,292.6,1504.41,45995.59,22157.8,39.67
2818,202105,1044,100,5044,6.346,2.689,0.054,31877.34,4910.66,3766.87,1143.79,272.38,434.25,26694.3,12694.95,39.82
2819,202105,1044,101,4286,6.373,3.396,0.054,26947.26,2909.67,1717.85,1191.82,231.44,366.44,23806.15,8882.88,32.96
2820,202105,1044,102,3954,6.926,2.59,0.054,24420.24,4754.21,3225.62,1528.59,213.52,204.14,19452.51,9008.34,36.89
2821,202105,1044,103,3575,7.036,3.013,0.054,22787.88,3242.02,2310.93,931.09,193.05,118.5,19352.81,8463.86,37.14
2822,202105,1044,105,3388,6.496,2.562,0.054,20172.01,4199.89,2823.2,1376.69,182.95,191.64,15789.17,6917.15,34.29
2823,202105,1044,106,4600,6.804,2.578,0.054,27492.91,2965.09,1935.49,1029.6,248.4,165.47,24279.42,12256.7,44.58
2824,202105,1044,108,4016,6.531,3.44,0.054,25539.4,3927.06,3125.39,801.67,216.86,202.38,21395.47,7377.12,28.89
2825,202105,1044,109,14182,6.611,2.642,0.054,87808.38,8687.33,6082.04,2605.3,765.83,470.01,78355.22,40416.89,46.03
2826,202105,1044,110,23088,6.926,3.263,0.054,142234.89,11891.06,7444.67,4446.39,1246.75,1460.22,129097.08,52306.07,36.77
2827,202105,1048,100,2457,3.59,1.66,0.1056,8009.25,795.45,419.81,375.65,259.46,204.04,6954.34,2671.48,33.35
2828,202105,1048,101,2896,3.366,1.2,0.1056,9386.79,1598.25,1112.49,485.76,305.82,217.14,7482.72,3790.31,40.38
2829,202105,1048,102,2833,3.337,1.807,0.1056,8932.25,1262.37,692.02,570.35,299.16,169.74,7370.72,2080.4,23.29
2830,202105,1048,103,2781,3.575,1.803,0.1056,9178.13,1818.57,1053.75,764.82,293.67,157.51,7065.88,1893.84,20.63
2831,202105,1048,104,4730,3.689,1.754,0.1056,15250.91,2965.88,1559.92,1405.97,499.49,356.16,11785.54,3132.68,20.54
2832,202105,1048,105,1351,3.392,1.808,0.1056,4206.06,353.65,276.5,77.14,142.67,80.18,3709.75,1186.44,28.21
2833,202105,1048,109,8888,3.624,1.607,0.1056,29172.35,4820.98,2645.68,2175.31,938.57,357.25,23412.79,8768.25,30.06
2834,202105,1048,110,7150,3.581,1.489,0.1056,23410.49,4301.75,2304.72,1997.02,755.04,357.77,18353.7,7351.38,31.4
2835,202105,1049,100,2251,3.191,1.53,0.06,6331.73,721.68,506.55,215.13,135.06,121.65,5474.99,1908.57,30.14
2836,202105,1049,103,1473,3.254,1.134,0.06,4251.84,493.52,370.26,123.26,88.38,110.72,3669.94,1888.58,44.42
2837,202105,1049,105,1294,3.295,1.589,0.06,3697.33,523.87,392.43,131.44,77.64,50.71,3095.82,988.94,26.75
2838,202105,1049,106,2380,3.1,1.438,0.06,6614.14,1151.21,743.45,407.76,142.8,187.21,5320.13,1711.58,25.88
2839,202105,1049,109,6417,3.158,1.193,0.06,18289.72,3715.58,2326.48,1389.1,385.02,551.64,14189.12,5984.02,32.72
2840,202105,1049,110,8653,3.265,1.507,0.06,24010.32,2400.89,1563.61,837.28,519.18,346.57,21090.25,7703.31,32.08
2841,202105,1051,100,2564,2.052,1.006,0.04,4718.32,532.0,354.37,177.63,102.56,196.11,4083.76,1307.09,27.7
2842,202105,1051,101,2487,2.067,0.8,0.04,4466.4,787.53,454.99,332.54,99.48,115.87,3579.39,1474.8,33.02
2843,202105,1051,102,2309,2.013,1.007,0.04,4256.94,795.83,507.36,288.47,92.36,106.21,3368.75,936.23,21.99
2844,202105,1051,105,2435,2.039,0.895,0.04,4069.38,567.37,417.97,149.4,97.4,170.3,3404.61,1054.75,25.92
2845,202105,1051,106,1024,1.916,0.745,0.04,1862.12,344.67,254.28,90.39,40.96,81.26,1476.49,632.77,33.98
2846,202105,1051,107,4157,1.969,0.898,0.04,7235.66,1269.64,746.92,522.73,166.28,364.45,5799.74,1701.44,23.51
2847,202105,1051,108,1572,1.864,0.7,0.04,2873.55,563.06,401.02,162.04,62.88,109.47,2247.61,1037.7,36.11
2848,202105,1051,110,11405,2.084,0.829,0.04,20054.56,3083.79,2088.6,995.19,456.2,874.89,16514.57,6184.04,30.84
2849,202105,1052,100,1610,2.478,0.989,0.0528,3069.41,468.67,370.19,98.48,85.01,62.25,2515.73,861.97,28.08
2850,202105,1052,102,3409,2.232,1.084,0.0528,7090.82,838.93,607.75,231.18,180.0,180.48,6071.9,2195.25,30.96
2851,202105,1052,103,1789,2.344,1.122,0.0528,3507.54,695.91,530.54,165.36,94.46,79.67,2717.17,629.82,17.96
2852,202105,1052,110,8284,2.22,1.017,0.0528,17261.9,3509.94,2003.77,1506.17,437.4,724.5,13314.56,4166.37,24.14
2853,202105,1054,101,1892,1.702,0.812,0.03,2785.66,235.95,136.45,99.5,56.76,133.86,2492.95,823.37,29.56
2854,202105,1054,103,1036,1.746,0.883,0.03,1664.24,189.89,102.25,87.64,31.08,36.71,1443.27,491.77,29.55
2855,202105,1054,104,2465,1.696,0.647,0.03,3893.95,638.4,373.38,265.01,73.95,169.6,3181.6,1417.46,36.4
2856,202105,1054,105,1797,1.803,0.765,0.03,2836.98,503.5,291.71,211.79,53.91,57.53,2279.57,848.07,29.89
2857,202105,1054,106,1065,1.778,0.729,0.03,1727.08,340.76,180.49,160.27,31.95,77.72,1354.37,499.9,28.94
2858,202105,1054,109,6225,1.681,0.68,0.03,9919.9,1132.78,812.29,320.49,186.75,375.19,8600.37,3993.33,40.26
2859,202105,1054,110,6854,1.779,0.665,0.03,10670.61,2084.55,1091.98,992.58,205.62,547.42,8380.44,3273.13,30.67
2860,202105,1056,100,1276,1.777,0.922,0.0396,2109.77,438.99,271.7,167.29,50.53,86.32,1620.25,357.31,16.94
2861,202105,1056,102,1826,1.912,0.664,0.0396,3117.58,551.93,336.35,215.58,72.31,96.99,2493.34,1183.84,37.97
2862,202105,1056,104,4245,2.007,0.78,0.0396,6507.36,876.92,676.54,200.38,168.1,236.49,5462.34,1914.53,29.42
2863,202105,1056,105,2019,1.91,0.959,0.0396,3594.33,610.94,472.89,138.05,79.95,181.39,2903.43,785.06,21.84
2864,202105,1056,108,2183,1.807,0.701,0.0396,3822.79,371.42,255.75,115.67,86.45,145.41,3364.92,1689.27,44.19
2865,202105,1056,110,8486,1.848,0.756,0.0396,14822.01,2247.83,1407.03,840.8,336.05,491.54,12238.13,5334.77,35.99
2866,202105,1057,100,1454,0.782,0.267,0.0099,967.98,209.22,164.8,44.42,14.39,54.61,744.36,301.08,31.1
2867,202105,1057,102,1764,0.78,0.396,0.0099,1257.03,221.66,137.61,84.06,17.46,65.06,1017.9,254.48,20.24
2868,202105,1057,103,1708,0.787,0.325,0.0099,1222.6,263.59,152.19,111.4,16.91,118.3,942.1,268.83,21.99
2869,202105,1057,106,1163,0.757,0.358,0.0099,832.49,141.6,91.08,50.53,11.51,66.12,679.37,197.45,23.72
2870,202105,1057,108,2226,0.823,0.291,0.0099,1542.48,224.09,160.47,63.63,22.04,82.22,1296.35,566.14,36.7
2871,202105,1057,110,7233,0.824,0.301,0.0099,4888.64,927.29,507.04,420.25,71.61,295.87,3889.75,1413.33,28.91
2872,202105,1058,100,1435,1.954,0.768,0.03,2374.18,392.01,199.29,192.72,43.05,95.48,1939.12,741.11,31.22
2873,202105,1058,101,1959,1.792,0.643,0.03,3358.52,372.4,240.91,131.49,58.77,168.09,2927.35,1499.29,44.64
2874,202105,1058,104,3342,1.787,0.72,0.03,5708.34,999.81,554.45,445.36,100.26,186.77,4608.27,2015.72,35.31
2875,202105,1058,106,1362,1.953,0.646,0.03,2339.22,189.54,115.99,73.55,40.86,41.59,2108.82,1186.8,50.73
2876,202105,1058,107,2553,1.87,0.763,0.03,4290.19,750.81,503.79,247.02,76.59,89.42,3462.79,1424.87,33.21
2877,202105,1058,108,1355,1.749,0.712,0.03,2222.5,473.26,343.58,129.68,40.65,58.07,1708.59,686.18,30.87
2878,202105,1058,110,5294,1.866,0.789,0.03,8908.52,1315.24,703.37,611.88,158.82,301.61,7434.46,2957.27,33.2
2879,202105,1059,100,991,1.198,0.408,0.0165,1116.15,196.99,157.5,39.49,16.35,80.07,902.81,418.53,37.5
2880,202105,1059,101,992,1.208,0.613,0.0165,1112.66,162.13,100.38,61.74,16.37,78.67,934.17,247.73,22.27
2881,202105,1059,102,1022,1.217,0.43,0.0165,1102.72,210.46,163.44,47.02,16.86,34.17,875.39,401.49,36.41
2882,202105,1059,103,760,1.23,0.423,0.0165,851.95,175.07,96.76,78.31,12.54,49.44,664.34,293.69,34.47
2883,202105,1059,104,1604,1.236,0.452,0.0165,1748.09,208.45,158.41,50.04,26.47,132.31,1513.18,655.3,37.49
2884,202105,1059,108,801,1.182,0.413,0.0165,898.75,74.48,56.69,17.8,13.22,28.98,811.05,451.57,50.24
2885,202105,1059,109,2972,1.168,0.411,0.0165,3123.68,512.45,391.36,121.09,49.04,119.09,2562.19,1223.05,39.15
2886,202105,1059,110,3474,1.167,0.512,0.0165,3814.86,490.5,385.75,104.75,57.32,278.8,3267.03,1210.96,31.74
2887,202106,1001,101,5355,0.755,0.257,0.0198,3164.11,681.05,541.88,139.17,106.03,418.99,2377.03,580.24,18.34
2888,202106,1001,102,4836,0.71,0.284,0.0198,3177.72,255.67,166.19,89.48,95.75,290.05,2826.3,1163.29,36.61
2889,202106,1001,103,4082,0.723,0.311,0.0198,2623.75,563.64,350.43,213.2,80.82,181.36,1979.29,528.34,20.14
2890,202106,1001,105,4628,0.698,0.277,0.0198,2972.47,427.6,247.56,180.04,91.63,247.94,2453.23,925.44,31.13
2891,202106,1001,108,4932,0.745,0.311,0.0198,3224.06,259.43,187.67,71.76,97.65,311.2,2866.98,1021.37,31.68
2892,202106,1001,109,21180,0.684,0.255,0.0198,13139.63,2329.83,1756.38,573.45,419.36,968.69,10390.44,4011.76,30.53
2893,202106,1001,110,20852,0.693,0.288,0.0198,13241.47,2484.0,1973.27,510.73,412.87,1759.44,10344.6,2574.82,19.45
2894,202106,1002,101,4348,2.569,1.049,0.09,9991.18,1809.11,996.38,812.72,391.32,338.91,7790.75,2890.43,28.93
2895,202106,1002,102,3132,2.597,0.901,0.09,7039.18,1092.55,731.96,360.59,281.88,180.53,5664.75,2663.4,37.84
2896,202106,1002,103,3609,2.372,1.276,0.09,8525.8,1378.91,984.14,394.77,324.81,149.68,6822.08,2066.93,24.24
2897,202106,1002,106,7205,2.522,0.909,0.09,16635.87,3509.28,2196.5,1312.78,648.45,279.35,12478.14,5647.11,33.95
2898,202106,1002,107,7896,2.711,0.932,0.09,18255.14,2435.1,1586.7,848.4,710.64,673.59,15109.4,7077.85,38.77
2899,202106,1002,108,5631,2.407,1.249,0.09,13277.52,1945.51,1066.06,879.45,506.79,491.07,10825.22,3302.22,24.87
2900,202106,1002,109,9999,2.573,1.041,0.09,23609.58,2186.44,1153.81,1032.63,899.91,386.78,20523.23,9729.84,41.21
2901,202106,1002,110,24985,2.42,0.854,0.09,58399.51,7291.93,5434.38,1857.55,2248.65,1308.88,48858.93,26224.19,44.9
2902,202106,1003,100,7472,2.046,0.701,0.027,13833.6,2033.03,1173.38,859.65,201.74,419.67,11598.82,5937.89,42.92
2903,202106,1003,102,8405,2.142,0.75,0.027,16017.83,3474.67,2768.23,706.45,226.94,642.43,12316.22,5371.41,33.53
2904,202106,1003,103,3398,1.965,0.715,0.027,6648.58,847.11,429.54,417.57,91.75,203.43,5709.73,3077.81,46.29
2905,202106,1003,104,6574,2.095,1.032,0.027,12939.03,1637.71,1050.61,587.1,177.5,514.14,11123.82,3822.43,29.54
2906,202106,1003,108,3061,1.973,0.799,0.027,6021.8,1185.98,711.56,474.42,82.65,248.21,4753.17,2060.32,34.21
2907,202106,1003,109,18151,1.996,1.052,0.027,34311.8,5511.99,3139.8,2372.2,490.08,1588.69,28309.73,7626.9,22.23
2908,202106,1003,110,14711,2.249,0.985,0.027,28310.28,5179.75,2737.62,2442.14,397.2,1258.71,22733.33,6980.33,24.66
2909,202106,1005,101,8381,1.871,0.669,0.09,15018.51,2112.73,1411.56,701.17,754.29,459.7,12151.49,6087.32,40.53
2910,202106,1005,102,4339,2.059,0.722,0.09,7863.08,1562.12,794.72,767.4,390.51,271.11,5910.45,2505.87,31.87
2911,202106,1005,104,14665,2.053,0.789,0.09,26211.61,2318.29,1324.59,993.7,1319.85,497.09,22573.47,10499.22,40.06
2912,202106,1005,105,6287,1.853,0.857,0.09,11610.17,1783.72,1149.47,634.25,565.83,330.41,9260.62,3545.25,30.54
2913,202106,1005,106,2595,1.855,0.671,0.09,4756.04,482.73,344.21,138.53,233.55,166.85,4039.76,2131.88,44.82
2914,202106,1005,108,5884,1.887,0.972,0.09,10556.13,1932.95,1315.82,617.14,529.56,471.72,8093.62,1900.47,18.0
2915,202106,1005,110,20135,1.948,0.872,0.09,36361.26,7932.63,5283.1,2649.53,1812.15,1038.93,26616.48,8015.22,22.04
2916,202106,1007,101,8546,0.655,0.242,0.0198,4954.59,650.95,396.12,254.83,169.21,618.03,4134.43,1450.7,29.28
2917,202106,1007,102,8307,0.656,0.237,0.0198,4939.44,580.73,419.56,161.17,164.48,581.92,4194.23,1646.79,33.34
2918,202106,1007,103,1666,0.629,0.234,0.0198,987.55,105.59,83.58,22.0,32.99,100.92,848.98,358.9,36.34
2919,202106,1007,104,12056,0.682,0.283,0.0198,7230.96,1524.93,945.69,579.24,238.71,554.08,5467.33,1506.38,20.83
2920,202106,1007,105,5152,0.643,0.26,0.0198,3037.09,333.86,170.17,163.69,102.01,344.84,2601.22,916.74,30.18
2921,202106,1007,108,6694,0.659,0.262,0.0198,4032.11,659.56,341.91,317.65,132.54,388.7,3240.01,1094.33,27.14
2922,202106,1007,110,16428,0.639,0.297,0.0198,9513.29,1098.41,638.91,459.5,325.27,896.59,8089.6,2316.95,24.35
2923,202106,1011,100,5031,2.336,0.771,0.0792,10690.55,1583.09,1213.76,369.34,398.46,191.31,8709.0,4639.07,43.39
2924,202106,1011,102,6686,2.407,1.135,0.0792,14707.07,2303.25,1759.67,543.59,529.53,232.55,11874.29,4055.2,27.57
2925,202106,1011,104,14446,2.324,0.905,0.0792,30610.05,4310.87,2942.38,1368.48,1144.12,1218.79,25155.06,10866.5,35.5
2926,202106,1011,106,4239,2.347,1.112,0.0792,9129.0,781.97,616.98,164.99,335.73,309.75,8011.31,2985.79,32.71
2927,202106,1011,108,9148,2.304,1.067,0.0792,19052.76,2275.47,1242.79,1032.68,724.52,500.32,16052.77,5794.34,30.41
2928,202106,1011,110,17916,2.317,1.057,0.0792,37408.82,4177.75,2116.69,2061.06,1418.95,834.33,31812.12,12045.29,32.2
2929,202106,1014,100,4258,0.753,0.323,0.0198,3022.14,468.1,261.12,206.98,84.31,161.67,2469.73,933.12,30.88
2930,202106,1014,101,5060,0.725,0.323,0.0198,3497.52,651.41,458.36,193.06,100.19,391.31,2745.92,718.39,20.54
2931,202106,1014,102,7778,0.736,0.356,0.0198,5241.58,960.13,513.33,446.8,154.0,322.39,4127.44,1036.7,19.78
2932,202106,1014,103,5346,0.756,0.328,0.0198,3460.05,494.48,278.48,216.0,105.85,336.33,2859.72,768.85,22.22
2933,202106,1014,105,3833,0.786,0.35,0.0198,2731.75,294.71,152.5,142.2,75.89,260.66,2361.15,759.84,27.82
2934,202106,1014,108,4529,0.802,0.39,0.0198,3227.6,296.89,188.28,108.61,89.67,270.31,2841.03,802.7,24.87
2935,202106,1014,110,20693,0.757,0.353,0.0198,14072.27,2838.74,1832.54,1006.21,409.72,855.56,10823.81,2664.08,18.93
2936,202106,1017,101,7305,0.648,0.245,0.0,4402.0,356.79,213.07,143.72,0.0,252.51,4045.21,2003.9,45.52
2937,202106,1017,102,10168,0.664,0.319,0.0,6164.37,1146.82,644.52,502.3,0.0,628.31,5017.55,1150.06,18.66
2938,202106,1017,103,7454,0.686,0.247,0.0,4071.28,576.15,446.61,129.54,0.0,261.88,3495.13,1395.0,34.26
2939,202106,1017,105,5022,0.604,0.276,0.0,2983.19,614.54,370.32,244.22,0.0,248.73,2368.65,734.31,24.61
2940,202106,1017,109,18374,0.622,0.322,0.0,10671.71,1993.31,1417.03,576.28,0.0,1167.94,8678.4,1602.93,15.02
2941,202106,1017,110,36121,0.605,0.289,0.0,21498.44,3120.59,1731.73,1388.85,0.0,1748.15,18377.85,6181.52,28.75
2942,202106,1020,100,4520,0.716,0.357,0.0,2941.94,615.18,357.25,257.93,0.0,346.56,2326.76,366.49,12.46
2943,202106,1020,102,6964,0.68,0.237,0.0,4398.36,946.66,712.46,234.19,0.0,328.34,3451.7,1472.06,33.47
2944,202106,1020,107,7876,0.693,0.309,0.0,5057.84,755.39,468.14,287.25,0.0,240.9,4302.45,1630.6,32.24
2945,202106,1020,108,6893,0.704,0.334,0.0,4300.05,751.64,503.2,248.44,0.0,507.75,3548.41,738.73,17.18
2946,202106,1020,110,22741,0.739,0.294,0.0,14428.48,1867.07,1338.78,528.29,0.0,1606.45,12561.41,4276.26,29.64
2947,202106,1022,100,7287,0.645,0.288,0.0,4350.23,666.7,405.12,261.57,0.0,326.46,3683.53,1255.95,28.87
2948,202106,1022,101,7271,0.606,0.212,0.0,4406.57,828.02,573.42,254.6,0.0,609.19,3578.55,1431.34,32.48
2949,202106,1022,102,7785,0.644,0.224,0.0,4687.07,488.33,275.09,213.24,0.0,552.06,4198.74,1903.46,40.61
2950,202106,1022,103,10078,0.616,0.242,0.0,5907.0,930.79,481.69,449.1,0.0,626.38,4976.21,1912.81,32.38
2951,202106,1022,104,10100,0.644,0.241,0.0,6033.93,610.59,440.14,170.46,0.0,495.22,5423.34,2494.35,41.34
