promo_event_id,promo_key,product_key,retailer_key,region_key,start_date_key,end_date_key,planned_discount_pct,promo_price_eur,planned_units,display_flag,feature_flag
505345,200,1011,102,14,202519,202519,0.152,1.86,625,0,0
505346,202,1011,102,14,202534,202535,0.128,1.91,1875,1,0
505347,204,1011,102,14,202538,202540,0.249,1.65,2342,0,0
505348,200,1011,102,14,202548,202550,0.146,1.87,1829,0,0
505349,204,1011,102,14,202609,202609,0.341,1.44,811,0,0
505350,201,1013,102,12,202321,202323,0.247,1.26,1777,0,1
505351,202,1013,102,12,202411,202411,0.093,1.52,473,1,0
505352,201,1013,102,12,202528,202529,0.19,1.35,1600,0,1
505353,205,1013,102,12,202542,202543,0.083,1.53,1309,0,0
505354,205,1013,102,15,202306,202306,0.104,1.5,403,0,0
505355,203,1013,102,15,202416,202416,0.221,1.3,427,1,1
505356,206,1013,102,15,202423,202425,0.053,1.58,1114,0,0
505357,201,1013,102,15,202429,202431,0.258,1.24,1591,0,1
505358,203,1013,102,15,202510,202510,0.187,1.36,466,1,1
505359,200,1013,102,15,202622,202623,0.144,1.43,1252,0,0
505360,204,1013,102,11,202340,202342,0.302,1.17,1713,0,0
505361,204,1013,102,11,202348,202350,0.393,1.01,2416,0,0
505362,205,1013,102,11,202408,202409,0.096,1.51,770,0,0
505363,203,1013,102,11,202419,202419,0.177,1.37,708,1,1
505364,203,1013,102,11,202427,202427,0.282,1.2,896,1,1
505365,204,1013,102,11,202501,202503,0.248,1.26,1535,0,0
505366,206,1013,102,11,202516,202516,0.047,1.59,299,0,0
505367,202,1013,102,11,202536,202538,0.111,1.48,2031,1,0
505368,202,1013,102,11,202546,202547,0.079,1.54,866,1,0
505369,206,1013,102,11,202603,202603,0.042,1.6,332,0,0
505370,205,1013,102,11,202604,202605,0.057,1.57,710,0,0
505371,204,1013,102,11,202623,202624,0.351,1.08,1647,0,0
505372,202,1013,102,10,202327,202327,0.093,1.51,930,1,0
505373,200,1013,102,10,202329,202329,0.127,1.46,1026,0,0
505374,206,1013,102,10,202350,202350,0.051,1.59,390,0,0
505375,200,1013,102,10,202410,202411,0.174,1.38,1002,0,0
505376,203,1013,102,10,202421,202421,0.264,1.23,1091,1,1
505377,201,1013,102,10,202424,202426,0.196,1.34,3027,0,1
505378,204,1013,102,10,202440,202442,0.255,1.24,2732,0,0
505379,204,1013,102,10,202451,202501,0.252,1.25,1891,0,0
505380,200,1013,102,10,202517,202519,0.188,1.36,1824,0,0
505381,205,1013,102,10,202524,202526,0.098,1.51,2578,0,0
505382,200,1013,102,10,202540,202542,0.153,1.41,1953,0,0
505383,202,1013,102,10,202615,202616,0.098,1.51,1005,1,0
505384,203,1013,102,10,202624,202624,0.315,1.14,1542,1,1
505385,205,1014,102,14,202012,202013,0.098,0.64,281,0,0
505386,204,1014,102,14,202020,202020,0.241,0.54,308,0,0
505387,206,1014,102,14,202109,202110,0.061,0.67,368,0,0
505388,206,1014,102,14,202118,202118,0.044,0.68,181,0,0
505389,206,1014,102,14,202127,202127,0.051,0.67,340,0,0
505390,205,1014,102,14,202128,202128,0.085,0.65,309,0,0
505391,200,1014,102,14,202138,202139,0.12,0.63,732,0,0
505392,200,1014,102,14,202205,202205,0.122,0.62,208,0,0
505393,205,1014,102,14,202206,202207,0.083,0.65,282,0,0
505394,201,1014,102,14,202217,202217,0.161,0.6,301,0,1
505395,202,1014,102,14,202224,202224,0.076,0.66,326,1,0
505396,202,1014,102,14,202301,202303,0.098,0.64,438,1,0
505397,201,1014,102,14,202321,202321,0.163,0.59,296,0,1
505398,203,1014,102,14,202344,202345,0.257,0.53,630,1,1
505399,205,1014,102,14,202352,202402,0.071,0.66,452,0,0
505400,202,1014,102,14,202447,202448,0.108,0.63,689,1,0
505401,202,1014,102,14,202502,202503,0.077,0.66,297,1,0
505402,206,1014,102,14,202509,202510,0.037,0.68,331,0,0
505403,204,1014,102,14,202527,202527,0.33,0.48,457,0,0
505404,201,1014,102,14,202536,202536,0.141,0.61,383,0,1
505405,202,1014,102,14,202539,202540,0.094,0.64,497,1,0
505406,206,1014,102,14,202614,202614,0.041,0.68,148,0,0
505407,204,1014,102,14,202620,202621,0.408,0.42,506,0,0
505408,204,1014,102,14,202622,202624,0.246,0.54,826,0,0
505409,203,1014,102,10,202007,202007,0.306,0.49,503,1,1
505410,205,1014,102,10,202019,202020,0.096,0.64,1446,0,0
505411,202,1014,102,10,202031,202031,0.129,0.62,750,1,0
505412,204,1014,102,10,202036,202037,0.401,0.43,2034,0,0
505413,201,1014,102,10,202041,202042,0.161,0.6,1324,0,1
505414,203,1014,102,10,202109,202111,0.276,0.51,1961,1,1
505415,203,1014,102,10,202112,202114,0.262,0.52,1838,1,1
505416,200,1014,102,10,202117,202118,0.189,0.58,850,0,0
505417,204,1014,102,10,202126,202128,0.27,0.52,3599,0,0
505418,202,1014,102,10,202147,202149,0.117,0.63,1770,1,0
505419,203,1014,102,10,202209,202211,0.302,0.5,1567,1,1
505420,200,1014,102,10,202222,202223,0.109,0.63,852,0,0
505421,200,1014,102,10,202236,202238,0.128,0.62,2033,0,0
505422,204,1014,102,10,202240,202241,0.243,0.54,1155,0,0
505423,206,1014,102,10,202311,202311,0.044,0.68,634,0,0
505424,206,1014,102,10,202322,202324,0.046,0.68,1196,0,0
505425,202,1014,102,10,202328,202329,0.095,0.64,1503,1,0
505426,201,1014,102,10,202350,202351,0.251,0.53,1364,0,1
505427,202,1014,102,10,202444,202446,0.103,0.64,2453,1,0
505428,205,1014,102,10,202601,202602,0.091,0.65,678,0,0
505429,201,1014,102,10,202621,202622,0.154,0.6,1999,0,1
505430,203,1014,102,10,202626,202626,0.187,0.58,1107,1,1
505431,205,1014,102,11,202012,202012,0.057,0.67,299,0,0
505432,200,1014,102,11,202116,202118,0.162,0.59,1380,0,0
505433,204,1014,102,11,202135,202136,0.255,0.53,1004,0,0
505434,206,1014,102,11,202142,202142,0.051,0.67,329,0,0
505435,206,1014,102,11,202205,202207,0.062,0.67,1014,0,0
505436,205,1014,102,11,202209,202210,0.085,0.65,545,0,0
505437,202,1014,102,11,202212,202213,0.075,0.66,521,1,0
505438,202,1014,102,11,202223,202225,0.111,0.63,1849,1,0
505439,204,1014,102,11,202251,202251,0.401,0.43,583,0,0
505440,204,1014,102,11,202302,202302,0.26,0.53,339,0,0
505441,202,1014,102,11,202311,202311,0.112,0.63,332,1,0
505442,201,1014,102,11,202322,202324,0.203,0.57,1530,0,1
505443,203,1014,102,11,202333,202335,0.296,0.5,1932,1,1
505444,205,1014,102,11,202344,202344,0.097,0.64,357,0,0
505445,204,1014,102,11,202351,202401,0.372,0.45,1494,0,0
505446,205,1014,102,11,202412,202414,0.102,0.64,990,0,0
505447,206,1014,102,11,202422,202424,0.043,0.68,1360,0,0
505448,201,1014,102,11,202445,202447,0.218,0.56,1789,0,1
505449,201,1014,102,11,202451,202452,0.172,0.59,849,0,1
505450,203,1014,102,11,202513,202513,0.221,0.55,588,1,1
505451,201,1014,102,11,202518,202520,0.216,0.56,1450,0,1
505452,205,1014,102,11,202534,202536,0.084,0.65,1037,0,0
505453,201,1014,102,11,202551,202601,0.175,0.59,1177,0,1
505454,201,1014,102,15,202007,202007,0.217,0.56,368,0,1
505455,201,1014,102,15,202008,202008,0.179,0.58,293,0,1
505456,204,1014,102,15,202020,202021,0.417,0.41,1092,0,0
505457,202,1014,102,15,202037,202038,0.118,0.63,734,1,0
505458,206,1014,102,15,202103,202105,0.06,0.67,983,0,0
505459,200,1014,102,15,202128,202128,0.132,0.62,527,0,0
505460,200,1014,102,15,202307,202308,0.127,0.62,764,0,0
505461,202,1014,102,15,202322,202324,0.071,0.66,1181,1,0
505462,204,1014,102,15,202333,202335,0.233,0.54,2274,0,0
505463,202,1014,102,15,202402,202404,0.124,0.62,1110,1,0
505464,203,1014,102,15,202408,202409,0.222,0.55,576,1,1
505465,202,1014,102,15,202437,202437,0.074,0.66,535,1,0
505466,201,1014,102,15,202450,202450,0.165,0.59,452,0,1
505467,206,1014,102,15,202451,202452,0.036,0.68,629,0,0
505468,204,1014,102,15,202513,202515,0.245,0.54,1247,0,0
505469,203,1014,102,15,202519,202519,0.211,0.56,625,1,1
505470,200,1014,102,15,202530,202530,0.189,0.58,775,0,0
505471,200,1014,102,15,202547,202547,0.135,0.61,442,0,0
505472,206,1016,102,15,202326,202328,0.061,0.56,801,0,0
505473,203,1016,102,15,202334,202336,0.311,0.41,945,1,1
505474,206,1016,102,15,202420,202420,0.042,0.58,242,0,0
505475,201,1016,102,15,202435,202435,0.193,0.48,388,0,1
505476,201,1016,102,15,202447,202448,0.19,0.49,531,0,1
505477,205,1016,102,15,202451,202452,0.056,0.57,414,0,0
505478,201,1016,102,15,202501,202502,0.189,0.49,465,0,1
505479,203,1016,102,15,202503,202505,0.291,0.43,590,1,1
505480,205,1016,102,15,202523,202524,0.081,0.55,660,0,0
505481,205,1016,102,15,202533,202535,0.061,0.56,970,0,0
505482,201,1016,102,15,202604,202604,0.17,0.5,149,0,1
505483,201,1016,102,10,202344,202344,0.199,0.48,523,0,1
505484,205,1016,102,10,202509,202511,0.096,0.54,1017,0,0
505485,200,1016,102,10,202512,202512,0.192,0.48,424,0,0
505486,200,1016,102,10,202528,202528,0.141,0.52,688,0,0
505487,201,1016,102,10,202529,202531,0.2,0.48,2956,0,1
505488,201,1016,102,10,202548,202550,0.146,0.51,1664,0,1
505489,201,1016,102,10,202552,202602,0.207,0.48,1424,0,1
505490,200,1016,102,10,202605,202606,0.167,0.5,854,0,0
505491,206,1016,102,11,202350,202350,0.045,0.57,262,0,0
505492,201,1016,102,11,202412,202412,0.165,0.5,278,0,1
505493,201,1016,102,11,202416,202418,0.167,0.5,940,0,1
505494,203,1016,102,11,202447,202448,0.179,0.49,888,1,1
505495,204,1016,102,11,202514,202515,0.273,0.44,1014,0,0
505496,202,1016,102,11,202532,202534,0.087,0.55,1755,1,0
505497,206,1016,102,11,202537,202539,0.038,0.58,1230,0,0
505498,203,1016,102,11,202624,202625,0.196,0.48,1023,1,1
505499,202,1017,102,13,202112,202112,0.102,0.54,572,1,0
505500,203,1017,102,13,202138,202140,0.266,0.44,3243,1,1
505501,201,1017,102,13,202208,202209,0.216,0.47,1217,0,1
505502,205,1017,102,13,202223,202223,0.09,0.55,792,0,0
505503,200,1017,102,13,202236,202237,0.136,0.52,1478,0,0
505504,205,1017,102,13,202311,202312,0.057,0.57,1073,0,0
505505,202,1017,102,13,202316,202316,0.11,0.53,804,1,0
505506,201,1017,102,13,202320,202320,0.185,0.49,852,0,1
505507,204,1017,102,13,202342,202343,0.277,0.43,2562,0,0
505508,202,1017,102,13,202401,202401,0.08,0.55,404,1,0
505509,201,1017,102,13,202426,202426,0.163,0.5,1003,0,1
505510,203,1017,102,13,202443,202445,0.203,0.48,3218,1,1
505511,200,1017,102,13,202449,202449,0.125,0.53,419,0,0
505512,206,1017,102,13,202451,202501,0.06,0.56,2022,0,0
505513,204,1017,102,13,202505,202507,0.421,0.35,2614,0,0
505514,204,1017,102,13,202528,202528,0.348,0.39,1973,0,0
505515,206,1017,102,13,202602,202603,0.05,0.57,797,0,0
505516,202,1017,102,13,202612,202614,0.083,0.55,1930,1,0
505517,206,1017,102,13,202617,202619,0.052,0.57,2663,0,0
505518,201,1017,102,13,202620,202622,0.209,0.47,2177,0,1
505519,201,1017,102,13,202624,202626,0.15,0.51,2931,0,1
505520,204,1017,102,14,202047,202047,0.239,0.46,1010,0,0
505521,201,1017,102,14,202049,202051,0.238,0.46,2581,0,1
505522,201,1017,102,14,202104,202104,0.222,0.47,621,0,1
505523,205,1017,102,14,202150,202152,0.067,0.56,1423,0,0
505524,201,1017,102,14,202206,202206,0.168,0.5,721,0,1
505525,201,1017,102,14,202221,202221,0.161,0.5,933,0,1
505526,204,1017,102,14,202328,202329,0.335,0.4,3171,0,0
505527,201,1017,102,14,202332,202332,0.206,0.48,1564,0,1
505528,202,1017,102,14,202340,202342,0.08,0.55,1210,1,0
505529,205,1017,102,14,202347,202348,0.076,0.55,1730,0,0
505530,204,1017,102,14,202349,202350,0.319,0.41,2044,0,0
505531,205,1017,102,14,202409,202410,0.075,0.56,952,0,0
505532,201,1017,102,14,202418,202419,0.207,0.48,1627,0,1
505533,202,1017,102,14,202431,202431,0.117,0.53,1141,1,0
505534,202,1017,102,14,202502,202503,0.11,0.53,954,1,0
505535,203,1017,102,14,202533,202533,0.288,0.43,1239,1,1
505536,206,1017,102,14,202537,202539,0.037,0.58,2028,0,0
505537,203,1017,102,14,202542,202544,0.281,0.43,3459,1,1
505538,202,1017,102,14,202546,202546,0.105,0.54,730,1,0
505539,204,1017,102,14,202607,202609,0.393,0.36,2468,0,0
505540,200,1017,102,14,202620,202622,0.189,0.49,2610,0,0
505541,205,1017,102,14,202624,202625,0.07,0.56,2135,0,0
505542,200,1017,102,11,202042,202044,0.11,0.53,1747,0,0
505543,206,1017,102,11,202051,202051,0.056,0.57,586,0,0
505544,202,1017,102,11,202132,202134,0.127,0.52,3023,1,0
505545,201,1017,102,11,202208,202209,0.161,0.5,1000,0,1
505546,200,1017,102,11,202219,202220,0.14,0.52,1806,0,0
505547,200,1017,102,11,202252,202252,0.164,0.5,756,0,0
505548,205,1017,102,11,202312,202312,0.069,0.56,774,0,0
505549,206,1017,102,11,202313,202313,0.044,0.57,589,0,0
505550,203,1017,102,11,202319,202320,0.215,0.47,2546,1,1
505551,202,1017,102,11,202327,202327,0.104,0.54,1018,1,0
505552,202,1017,102,11,202330,202332,0.127,0.52,3256,1,0
505553,201,1017,102,11,202337,202339,0.168,0.5,3878,0,1
505554,204,1017,102,11,202346,202348,0.311,0.41,3331,0,0
505555,206,1017,102,11,202440,202442,0.043,0.57,2566,0,0
505556,203,1017,102,11,202552,202552,0.262,0.44,844,1,1
505557,200,1017,102,11,202614,202614,0.175,0.49,940,0,0
505558,200,1017,102,11,202621,202621,0.167,0.5,1098,0,0
505559,200,1017,102,11,202624,202625,0.149,0.51,2252,0,0
505560,201,1018,102,13,202432,202434,0.205,1.1,3019,0,1
505561,206,1018,102,13,202439,202441,0.054,1.31,1637,0,0
505562,206,1018,102,13,202451,202501,0.038,1.34,1116,0,0
505563,202,1018,102,13,202509,202511,0.112,1.24,1006,1,0
505564,204,1018,102,13,202512,202514,0.239,1.06,2217,0,0
505565,202,1018,102,13,202526,202528,0.085,1.27,2427,1,0
505566,205,1018,102,13,202540,202541,0.088,1.27,890,0,0
505567,202,1018,102,13,202603,202603,0.117,1.23,440,1,0
505568,206,1018,102,13,202609,202611,0.06,1.31,1299,0,0
505569,206,1018,102,13,202613,202615,0.046,1.33,1083,0,0
505570,205,1018,102,13,202618,202620,0.097,1.26,1287,0,0
505571,201,1018,102,12,202431,202433,0.256,1.03,1227,0,1
505572,200,1018,102,12,202438,202440,0.128,1.21,634,0,0
505573,206,1018,102,12,202502,202502,0.059,1.31,124,0,0
505574,200,1018,102,12,202508,202510,0.107,1.24,356,0,0
505575,205,1018,102,12,202519,202521,0.073,1.29,682,0,0
505576,204,1018,102,12,202535,202535,0.37,0.88,425,0,0
505577,204,1018,102,12,202541,202541,0.41,0.82,274,0,0
505578,200,1018,102,12,202546,202546,0.172,1.15,238,0,0
505579,205,1018,102,12,202604,202606,0.09,1.26,520,0,0
505580,206,1018,102,12,202610,202610,0.05,1.32,215,0,0
505581,201,1018,102,15,202524,202524,0.167,1.16,350,0,1
505582,204,1018,102,15,202533,202535,0.264,1.02,937,0,0
505583,206,1018,102,15,202550,202552,0.035,1.34,562,0,0
505584,205,1018,102,15,202606,202607,0.1,1.25,499,0,0
505585,206,1018,102,15,202617,202617,0.064,1.3,187,0,0
505586,201,1018,102,15,202621,202623,0.168,1.16,1315,0,1
505587,205,1018,102,15,202625,202625,0.093,1.26,330,0,0
505588,205,1018,102,14,202509,202510,0.085,1.27,659,0,0
505589,200,1018,102,14,202514,202516,0.109,1.24,1852,0,0
505590,200,1018,102,14,202535,202536,0.168,1.16,1610,0,0
505591,204,1018,102,14,202549,202549,0.368,0.88,659,0,0
505592,200,1018,102,14,202551,202552,0.157,1.17,800,0,0
505593,200,1018,102,14,202606,202608,0.122,1.22,1117,0,0
505594,201,1018,102,11,202504,202505,0.165,1.16,391,0,1
505595,203,1018,102,11,202511,202511,0.19,1.13,448,1,1
505596,205,1018,102,11,202538,202540,0.059,1.31,884,0,0
505597,202,1018,102,11,202601,202603,0.123,1.22,652,1,0
505598,201,1018,102,11,202606,202606,0.233,1.07,307,0,1
505599,204,1020,102,11,202010,202011,0.266,0.48,1084,0,0
505600,202,1020,102,11,202050,202051,0.113,0.58,553,1,0
505601,206,1020,102,11,202110,202110,0.041,0.62,356,0,0
505602,205,1020,102,11,202204,202204,0.062,0.61,247,0,0
505603,206,1020,102,11,202242,202242,0.058,0.61,256,0,0
505604,202,1020,102,11,202246,202247,0.126,0.57,823,1,0
505605,204,1020,102,11,202301,202303,0.271,0.47,1491,0,0
505606,205,1020,102,11,202307,202309,0.075,0.6,1117,0,0
505607,203,1020,102,11,202315,202315,0.245,0.49,557,1,1
505608,202,1020,102,11,202323,202325,0.117,0.57,2230,1,0
505609,202,1020,102,11,202344,202344,0.105,0.58,415,1,0
505610,202,1020,102,11,202415,202417,0.082,0.6,1274,1,0
505611,205,1020,102,11,202535,202537,0.091,0.59,2157,0,0
505612,202,1020,102,11,202550,202550,0.113,0.58,361,1,0
505613,201,1020,102,11,202622,202622,0.152,0.55,395,0,1
505614,203,1020,102,11,202625,202627,0.184,0.53,2323,1,1
505615,205,1020,102,12,202003,202004,0.07,0.6,700,0,0
505616,205,1020,102,12,202010,202012,0.075,0.6,1235,0,0
505617,200,1020,102,12,202139,202139,0.141,0.56,664,0,0
505618,202,1020,102,12,202202,202204,0.08,0.6,1075,1,0
505619,201,1020,102,12,202209,202210,0.202,0.52,967,0,1
505620,201,1020,102,12,202211,202212,0.175,0.54,1051,0,1
505621,200,1020,102,12,202222,202222,0.124,0.57,481,0,0
505622,205,1020,102,12,202224,202225,0.064,0.61,1528,0,0
505623,204,1020,102,12,202247,202249,0.242,0.49,1902,0,0
505624,206,1020,102,12,202252,202301,0.049,0.62,673,0,0
505625,200,1020,102,12,202318,202318,0.158,0.55,595,0,0
505626,204,1020,102,12,202330,202331,0.277,0.47,2321,0,0
505627,201,1020,102,12,202334,202335,0.22,0.51,1734,0,1
505628,203,1020,102,12,202429,202429,0.201,0.52,1006,1,1
505629,206,1020,102,12,202520,202521,0.042,0.62,1557,0,0
505630,200,1020,102,12,202538,202539,0.108,0.58,1160,0,0
505631,202,1020,102,12,202544,202546,0.117,0.57,1934,1,0
505632,204,1020,102,12,202603,202603,0.357,0.42,533,0,0
505633,206,1020,102,12,202611,202611,0.038,0.63,486,0,0
505634,204,1020,102,12,202619,202620,0.398,0.39,2136,0,0
505635,203,1020,102,12,202627,202627,0.182,0.53,1737,1,1
505636,200,1020,102,10,202041,202042,0.118,0.57,791,0,0
505637,206,1020,102,10,202108,202108,0.047,0.62,367,0,0
505638,206,1020,102,10,202111,202111,0.049,0.62,480,0,0
505639,201,1020,102,10,202126,202126,0.236,0.5,802,0,1
505640,206,1020,102,10,202138,202140,0.063,0.61,1367,0,0
505641,206,1020,102,10,202241,202243,0.061,0.61,1177,0,0
505642,204,1020,102,10,202313,202314,0.306,0.45,1217,0,0
505643,203,1020,102,10,202338,202340,0.242,0.49,1629,1,1
505644,202,1020,102,10,202433,202435,0.126,0.57,2387,1,0
505645,206,1020,102,10,202438,202439,0.052,0.62,754,0,0
505646,206,1020,102,10,202447,202448,0.056,0.61,929,0,0
505647,200,1020,102,10,202452,202452,0.167,0.54,414,0,0
505648,202,1020,102,10,202504,202504,0.128,0.57,384,1,0
505649,202,1020,102,10,202505,202507,0.087,0.59,757,1,0
505650,206,1020,102,10,202513,202515,0.055,0.61,1125,0,0
505651,206,1020,102,10,202520,202520,0.056,0.61,406,0,0
505652,201,1020,102,10,202536,202537,0.239,0.49,1034,0,1
505653,204,1020,102,10,202602,202604,0.338,0.43,1487,0,0
505654,203,1020,102,10,202616,202618,0.266,0.48,1700,1,1
505655,204,1020,102,10,202627,202627,0.373,0.41,1992,0,0
505656,206,1020,102,14,202002,202003,0.064,0.61,229,0,0
505657,200,1020,102,14,202004,202004,0.128,0.57,117,0,0
505658,202,1020,102,14,202020,202021,0.103,0.58,247,1,0
505659,205,1020,102,14,202027,202027,0.08,0.6,192,0,0
505660,200,1020,102,14,202037,202039,0.171,0.54,441,0,0
505661,202,1020,102,14,202105,202107,0.124,0.57,497,1,0
505662,203,1020,102,14,202126,202128,0.301,0.45,916,1,1
505663,202,1020,102,14,202129,202131,0.111,0.58,722,1,0
505664,202,1020,102,14,202209,202211,0.128,0.57,502,1,0
505665,201,1020,102,14,202232,202232,0.201,0.52,158,0,1
505666,204,1020,102,14,202240,202241,0.427,0.37,486,0,0
505667,200,1020,102,14,202252,202302,0.19,0.53,375,0,0
505668,205,1020,102,14,202341,202341,0.071,0.6,127,0,0
505669,202,1020,102,14,202448,202450,0.085,0.59,496,1,0
505670,200,1020,102,14,202552,202602,0.113,0.58,479,0,0
505671,205,1020,102,14,202625,202626,0.077,0.6,655,0,0
505672,202,1021,102,15,202217,202218,0.073,0.56,513,1,0
505673,200,1021,102,15,202330,202330,0.192,0.48,559,0,0
505674,203,1021,102,15,202345,202345,0.27,0.44,458,1,1
505675,204,1021,102,15,202413,202414,0.323,0.41,928,0,0
505676,201,1021,102,15,202418,202418,0.147,0.51,356,0,1
505677,203,1021,102,15,202420,202422,0.258,0.45,1202,1,1
505678,205,1021,102,15,202429,202430,0.102,0.54,696,0,0
505679,205,1021,102,15,202448,202448,0.079,0.55,255,0,0
505680,204,1021,102,15,202451,202451,0.333,0.4,504,0,0
505681,204,1021,102,15,202506,202506,0.409,0.35,380,0,0
505682,201,1021,102,15,202508,202508,0.168,0.5,200,0,1
505683,201,1021,102,15,202526,202526,0.193,0.48,554,0,1
505684,205,1021,102,15,202546,202547,0.075,0.55,718,0,0
505685,200,1021,102,15,202619,202620,0.144,0.51,973,0,0
505686,204,1021,102,15,202621,202622,0.232,0.46,1129,0,0
505687,200,1021,102,11,202205,202207,0.182,0.49,962,0,0
505688,203,1021,102,11,202322,202322,0.21,0.47,655,1,1
505689,202,1021,102,11,202448,202449,0.108,0.54,888,1,0
505690,204,1021,102,11,202516,202516,0.33,0.4,696,0,0
505691,206,1021,102,11,202522,202524,0.053,0.57,1250,0,0
505692,205,1021,102,11,202611,202612,0.074,0.56,748,0,0
505693,201,1021,102,12,202226,202228,0.223,0.47,1490,0,1
505694,201,1021,102,12,202250,202252,0.182,0.49,810,0,1
505695,200,1021,102,12,202315,202315,0.128,0.52,245,0,0
505696,201,1021,102,12,202330,202331,0.146,0.51,937,0,1
505697,204,1021,102,12,202333,202333,0.393,0.36,730,0,0
505698,205,1021,102,12,202339,202340,0.092,0.54,691,0,0
505699,202,1021,102,12,202343,202343,0.071,0.56,227,1,0
505700,201,1021,102,12,202436,202438,0.191,0.49,1493,0,1
505701,204,1021,102,12,202445,202445,0.261,0.44,293,0,0
505702,204,1021,102,12,202544,202546,0.294,0.42,989,0,0
505703,200,1021,102,12,202622,202624,0.185,0.49,1018,0,0
505704,206,1022,102,12,202005,202007,0.061,0.56,359,0,0
505705,203,1022,102,12,202011,202011,0.226,0.46,125,1,1
505706,205,1022,102,12,202030,202030,0.091,0.55,181,0,0
505707,200,1022,102,12,202036,202036,0.109,0.53,218,0,0
505708,205,1022,102,12,202130,202132,0.07,0.56,534,0,0
505709,202,1022,102,12,202136,202136,0.121,0.53,125,1,0
505710,201,1022,102,12,202151,202151,0.163,0.5,84,0,1
505711,204,1022,102,12,202208,202209,0.37,0.38,370,0,0
505712,201,1022,102,12,202223,202225,0.209,0.47,981,0,1
505713,206,1022,102,12,202302,202302,0.041,0.58,70,0,0
505714,204,1022,102,12,202326,202328,0.261,0.44,888,0,0
505715,201,1022,102,12,202345,202346,0.242,0.45,498,0,1
